SortGADMintoPrevOrder,SortGADMintoGADMintoGADMorder,County FIPS Code,FIPS,DMA,WeaponsBlack.sum,WeaponsWhite.sum,AssaultsBlack.sum,AssaultsWhite.sum,county,State,County Name ,CountyName,ID,TOT_POP,TOT_MALE,TOT_FEMALE,WA_TOT,BAC_TOT,H_TOT,Pct Uninsured,Median Income,Gini,Pct Living in Poverty,Pct HS Education,PercentSlaveOwningFarms,NSlavesPerCounty,ID,FBIDataToRight,VictimsOfHateCrimes,MURDER,AGASSLT,USPSDToRight,BlackArmed,BlackUnarmed,HispanicArmed,HispanicUnarmed,WhiteArmed,WhiteUnarmed,State,RandID,SouthernLawCenterDataToRight,Arson,Assault,Bombing,Cross.Burnings,Harassment,Intelligence,Intimidation,Leafletting,Legal.Developments,Murder,Rally,Threat,Vandalism,BayesianPosterior,ModelID,m.RR_Black_Armed_Versus_Unarmed,m.RR_White_Armed_Versus_Unarmed,m.RR_Hispanic_Armed_Versus_Unarmed,m.RR_Black_Armed_Versus_White_Armed,m.RR_Hispanic_Armed_Versus_White_Armed,m.RR_Black_Unarmed_Versus_White_Unarmed,m.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.RR_Black_Unarmed_Versus_White_Armed,m.RR_Hispanic_Unarmed_Versus_White_Armed,pc95l.RR_Black_Armed_Versus_Unarmed,pc95l.RR_White_Armed_Versus_Unarmed,pc95l.RR_Hispanic_Armed_Versus_Unarmed,pc95l.RR_Black_Armed_Versus_White_Armed,pc95l.RR_Hispanic_Armed_Versus_White_Armed,pc95l.RR_Black_Unarmed_Versus_White_Unarmed,pc95l.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95l.RR_Black_Unarmed_Versus_White_Armed,pc95l.RR_Hispanic_Unarmed_Versus_White_Armed,pc95h.RR_Black_Armed_Versus_Unarmed,pc95h.RR_White_Armed_Versus_Unarmed,pc95h.RR_Hispanic_Armed_Versus_Unarmed,pc95h.RR_Black_Armed_Versus_White_Armed,pc95h.RR_Hispanic_Armed_Versus_White_Armed,pc95h.RR_Black_Unarmed_Versus_White_Unarmed,pc95h.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95h.RR_Black_Unarmed_Versus_White_Armed,pc95h.RR_Hispanic_Unarmed_Versus_White_Armed,m.log.RR_Black_Unarmed_Versus_White_Unarmed,m.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.log.RR_Black_Unarmed_Versus_White_Armed,m.log.RR_Hispanic_Unarmed_Versus_White_Armed,sd.log.RR_Black_Unarmed_Versus_White_Unarmed,sd.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,sd.log.RR_Black_Unarmed_Versus_White_Armed,sd.log.RR_Hispanic_Unarmed_Versus_White_Armed
10,36,1019,1019,40,NA,NA,NA,NA,Cherokee,AL,Cherokee County,Cherokee,ALCherokee,25989,12888,13101,24231,1321,320,18.8,34410,0.439,21.2,73.4,0.452241397,13,AL019,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,37,1021,1021,40,NA,NA,NA,NA,Chilton,AL,Chilton County,Chilton,ALChilton,43643,21608,22035,38456,4546,3420,20,38553,0.451,20.4,75.9,NA,NA,AL021,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,38,1023,1023,185,NA,NA,NA,NA,Choctaw,AL,Choctaw County,Choctaw,ALChoctaw,13859,6688,7171,7757,6052,73,17.9,32003,0.457,20.7,71.1,0.485609712,69,AL023,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,39,1025,1025,62,NA,NA,NA,NA,Clarke,AL,Clarke County,Clarke,ALClarke,25833,12214,13619,14123,11466,271,16.6,33739,0.523,24.9,76.1,0.453483625,326,AL025,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,40,1027,1027,40,10,5,3,3,Clay,AL,Clay County,Clay,ALClay,13932,6833,7099,11566,2178,399,18.8,33035,0.421,20.6,71.4,NA,NA,AL027,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,41,1029,1029,9,NA,NA,NA,NA,Cleburne,AL,Cleburne County,Cleburne,ALCleburne,14972,7453,7519,14242,560,307,17.6,37566,0.424,17.8,70.3,NA,NA,AL029,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,42,1031,1031,171,NA,NA,NA,NA,Coffee,AL,Coffee County,Coffee,ALCoffee,49948,24684,25264,38698,8925,3180,18.1,40779,0.452,20.1,79.3,0.467288909,41,AL031,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,43,1033,1033,83,NA,NA,NA,NA,Colbert,AL,Colbert County,Colbert,ALColbert,54428,26159,28269,44278,9196,1093,14.7,37455,0.435,19.2,80.1,NA,NA,AL033,FBIDataToRight,NA,0,0,USPSDToRight,0,0,0,0,1,0,AL,2,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,0,0,0,1,0,0,BayesianPosterior,5,3.187177124,4.738783852,3.554666567,1.692823417,1.124393049,2.655592778,1.582934897,0.51892509,0.309948931,0.777305701,1.288450123,0.926377156,0.340296262,0.281601712,0.344909337,0.265117016,0.059836025,0.056482987,16.80635906,23.49432014,15.30429817,7.749216674,3.788535598,15.91098014,8.098608318,3.486663406,1.403014462,0.932389238,0.427264506,-0.700030685,-1.205155417,1.206340234,1.097833402,1.298282589,1.019636174
18,44,1035,1035,62,NA,NA,NA,NA,Conecuh,AL,Conecuh County,Conecuh,ALConecuh,13228,6412,6816,6852,6256,161,18.6,27855,0.484,25.7,71.3,0.502705345,7,AL035,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,45,1037,1037,116,NA,NA,NA,NA,Coosa,AL,Coosa County,Coosa,ALCoosa,11539,5727,5812,7740,3637,230,16.8,33721,0.443,18.6,73.1,0.425609919,62,AL037,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,46,1039,1039,116,NA,NA,NA,NA,Covington,AL,Covington County,Covington,ALCovington,37765,18288,19477,32156,4960,483,17.5,33484,0.475,20.9,76.5,0.453398488,0,AL039,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,47,1041,1041,116,NA,NA,NA,NA,Crenshaw,AL,Crenshaw County,Crenshaw,ALCrenshaw,13906,6714,7192,10193,3357,204,18.9,35577,0.466,20.3,73.7,NA,NA,AL041,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,48,1043,1043,40,NA,NA,NA,NA,Cullman,AL,Cullman County,Cullman,ALCullman,80406,39719,40687,77816,1127,3454,18.9,37948,0.445,19.2,76.9,NA,NA,AL043,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,49,1045,1045,171,NA,NA,NA,NA,Dale,AL,Dale County,Dale,ALDale,50251,24825,25426,38093,10425,2821,14.9,41287,0.424,17.8,82.2,0.480419904,12,AL045,FBIDataToRight,NA,0,0,USPSDToRight,0,0,0,0,1,0,AL,2,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,0,1,0,0,0,0,BayesianPosterior,6,3.418453203,4.859710456,3.478272954,1.653315127,0.993017399,2.463057266,1.394692753,0.512265846,0.299099279,0.766892279,1.166092513,0.909664343,0.320892258,0.241147258,0.325333516,0.216721495,0.055726696,0.050875043,18.44436372,24.2549891,13.87034142,7.656368815,3.620200654,16.13717024,8.463196111,3.567071061,1.348447862,0.853647532,0.346215029,-0.767533477,-1.27496598,1.230112505,1.145451386,1.316002576,1.07126247
24,50,1047,1047,116,NA,NA,NA,NA,Dallas,AL,Dallas County,Dallas,ALDallas,43820,20244,23576,12833,30688,309,16.1,26195,0.515,35.6,76.8,0.476009792,66,AL047,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,51,1049,1049,83,NA,NA,NA,NA,Dekalb,AL,DeKalb County,DeKalb,ALDeKalb,71109,35113,35996,65908,1504,9690,23.5,34822,0.454,20.8,68.1,0.445407884,17,AL049,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,52,1051,1051,116,NA,NA,NA,NA,Elmore,AL,Elmore County,Elmore,ALElmore,79303,38689,40614,61321,16450,2129,14.3,51013,0.405,12.5,83.8,NA,NA,AL051,FBIDataToRight,NA,0,0,USPSDToRight,0,0,0,0,1,0,AL,2,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,3,0,0,0,0,0,BayesianPosterior,7,3.04146854,4.939977576,3.450987716,1.769252844,1.160496057,2.890719765,1.670103651,0.579851074,0.345835991,0.681072296,1.200136976,1.051779553,0.362708523,0.31267094,0.366299354,0.24865711,0.058663566,0.067325549,15.69955125,22.18529785,13.77331035,8.273340047,3.844497665,23.1633392,10.46546553,4.077370632,1.480845849,1.032093039,0.517448217,-0.60048643,-1.115131251,1.271937712,1.214302454,1.320288493,1.006551126
27,53,1053,1053,62,NA,NA,NA,NA,Escambia,AL,Escambia County,Escambia,ALEscambia,38319,19766,18553,24107,12470,718,19.5,31365,0.464,26.1,73,NA,NA,AL053,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,54,1055,1055,40,NA,NA,NA,NA,Etowah,AL,Etowah County,Etowah,ALEtowah,104430,50626,53804,85447,16571,3447,18.3,36088,0.453,19,81.2,NA,NA,AL055,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,55,1057,1057,40,NA,NA,NA,NA,Fayette,AL,Fayette County,Fayette,ALFayette,17241,8507,8734,15008,2065,204,16.9,32643,0.418,27.3,74.7,0.459374546,32,AL057,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,56,1059,1059,83,NA,NA,NA,NA,Franklin,AL,Franklin County,Franklin,ALFranklin,31704,15828,15876,29401,1448,4710,23.2,33649,0.454,21.6,69.6,0.423909772,19,AL059,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,57,1061,1061,171,NA,NA,NA,NA,Geneva,AL,Geneva County,Geneva,ALGeneva,26790,13105,13685,23527,2725,920,19.7,34418,0.456,20.3,72.3,NA,NA,AL061,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,58,1063,1063,40,NA,NA,NA,NA,Greene,AL,Greene County,Greene,ALGreene,9045,4271,4774,1601,7404,69,18.1,27117,0.484,31,72.6,0.478387504,226,AL063,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,59,1065,1065,40,NA,NA,NA,NA,Hale,AL,Hale County,Hale,ALHale,15760,7466,8294,6316,9341,140,16.6,31790,0.48,24.8,69.9,NA,NA,AL065,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,60,1067,1067,171,NA,NA,NA,NA,Henry,AL,Henry County,Henry,ALHenry,17302,8302,9000,12054,5061,389,18.3,37851,0.446,18.1,76.1,0.483037353,134,AL067,FBIDataToRight,NA,0,0,USPSDToRight,0,1,0,0,0,0,AL,2,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,8,1.71545466,2.950713262,2.985298194,4.200628176,1.803074571,7.222518165,1.915584567,2.524776646,0.606418952,0.287093201,0.701297613,0.704796774,0.758221024,0.419104974,1.310482989,0.33623857,0.322047887,0.130402709,7.29115305,14.62056635,11.20792516,26.90672574,7.630069913,63.46706973,11.88724897,26.70829503,3.304287655,2.065504368,0.647043938,0.958289117,-0.460171313,1.244240826,1.135091986,1.373366847,1.07056085
35,61,1069,1069,171,NA,NA,NA,NA,Houston,AL,Houston County,Houston,ALHouston,101547,48740,52807,72188,27218,2995,16.7,39290,0.466,17.9,81.9,NA,NA,AL069,FBIDataToRight,NA,0,0,USPSDToRight,0,1,0,0,0,0,AL,2,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,9,1.547161465,2.913684262,2.645966057,3.918444176,1.827429614,7.617754666,1.956029169,2.475785585,0.713497744,0.39129586,0.716427612,0.706049664,0.738703428,0.493662478,1.158726905,0.36065866,0.36332932,0.124316113,5.820985145,13.53439358,10.6221362,20.31996464,7.298446419,47.20769941,11.40890993,18.07273669,3.155024014,1.98823941,0.698685329,0.91353069,-0.376023391,1.176722222,1.144819527,1.23290688,1.050501651
36,62,1071,1071,83,NA,NA,NA,NA,Jackson,AL,Jackson County,Jackson,ALJackson,53227,26139,27088,48969,2099,1339,18.6,36158,0.438,19.9,74,0.459454413,127,AL071,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,63,1073,1073,40,NA,NA,NA,NA,Jefferson,AL,Jefferson County,Jefferson,ALJefferson,658466,311813,346653,361641,281632,25488,16.1,41740,0.492,18.6,86.6,0.471476923,7,AL073,FBIDataToRight,1,0,0,USPSDToRight,1,0,0,0,0,0,AL,2,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,0,0,0,0,0,1,BayesianPosterior,10,2.666319399,2.754727108,2.642764052,3.355002693,1.952076709,3.385937641,2.093708556,1.273748242,0.770194747,0.781250534,0.657682166,0.792573322,0.776028909,0.561595155,0.64071047,0.393733723,0.197156402,0.155431072,11.57608018,9.990659094,9.542363512,14.58196058,6.371476833,15.16557034,9.017517019,6.93857027,2.998369647,1.201319636,0.698100935,0.191279867,-0.311938834,1.027051546,1.022203704,1.116674271,0.947071216
38,64,1075,1075,131,NA,NA,NA,NA,Lamar,AL,Lamar County,Lamar,ALLamar,14564,7097,7467,12702,1743,180,17.3,32993,0.495,21.5,75.3,NA,NA,AL075,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,65,1077,1077,83,NA,NA,NA,NA,Lauderdale,AL,Lauderdale County,Lauderdale,ALLauderdale,92709,44379,48330,81047,9938,2082,15.2,39213,0.461,17.6,82.9,0.475959978,16,AL077,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,66,1079,1079,83,NA,NA,NA,NA,Lawrence,AL,Lawrence County,Lawrence,ALLawrence,34339,16791,17548,26905,4134,574,19,37365,0.399,18.1,75.2,0.444391585,35,AL079,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,67,1081,1081,126,NA,NA,NA,NA,Lee,AL,Lee County,Lee,ALLee,140247,69126,71121,101694,33096,4571,15.8,40102,0.479,21.3,85.2,NA,NA,AL081,FBIDataToRight,NA,0,0,USPSDToRight,0,0,0,0,0,1,AL,2,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,1,1,0,0,0,1,BayesianPosterior,11,2.841649666,2.373136386,3.004264242,2.664318325,1.415251918,2.222760216,1.111260814,0.948477654,0.468174693,0.689241696,0.523942621,0.823894237,0.579591434,0.349054808,0.327317289,0.154192833,0.122607444,0.072476769,14.21369024,8.573444371,13.30884013,12.97116636,5.167367101,12.86512394,4.54681941,6.110214832,2.0191324,0.762189781,0.009082505,-0.067677199,-0.820784476,1.145848549,1.073246303,1.237151494,1.062643125
42,68,1083,1083,83,NA,NA,NA,NA,Limestone,AL,Limestone County,Limestone,ALLimestone,82782,41910,40872,68962,11194,4591,16.7,49667,0.435,14.1,80.4,0.456804806,145,AL083,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,69,1085,1085,116,NA,NA,NA,NA,Lowndes,AL,Lowndes County,Lowndes,ALLowndes,11299,5289,6010,2868,8363,87,17,28754,0.506,30.7,73.4,0.472972813,93,AL085,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,70,1087,1087,116,NA,NA,NA,NA,Macon,AL,Macon County,Macon,ALMacon,21452,9826,11626,3341,17964,232,16.4,27041,0.483,31.2,78.8,0.47679335,127,AL087,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,71,1089,1089,83,NA,NA,NA,NA,Madison,AL,Madison County,Madison,ALMadison,334811,164320,170491,234267,84699,15404,14.1,54633,0.454,12.7,87.8,0.45694576,172,AL089,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,72,1091,1091,116,NA,NA,NA,NA,Marengo,AL,Marengo County,Marengo,ALMarengo,21027,9913,11114,9856,10992,352,16.8,33085,0.484,23.6,79.7,0.485734392,105,AL091,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,73,1093,1093,40,NA,NA,NA,NA,Marion,AL,Marion County,Marion,ALMarion,30776,15293,15483,29107,1304,632,17.3,32080,0.449,20.9,71,0.474432292,33,AL093,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
